City ID,City,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind Speed,Country,Weather description
344,Madawaska,47.3561,-68.3288,41.2,36,40,13.8,US,scattered clouds
345,Kpandae,8.4689,-0.0113,92.66,37,97,6.35,GH,overcast clouds
346,Kodinsk,58.6881,99.1844,5.45,98,96,3.4,RU,overcast clouds
347,Pacific Grove,36.6177,-121.9166,64.58,71,100,8.99,US,overcast clouds
348,Homer,59.6425,-151.5483,37.04,98,100,0.0,US,light rain
349,Ribeira Grande,38.5167,-28.7,63.0,72,40,3.44,PT,scattered clouds
350,Hobyo,5.3505,48.5268,81.75,71,100,10.98,SO,overcast clouds
351,Toma,12.7667,-2.8833,96.4,20,98,6.08,BF,overcast clouds
352,Sal Rei,16.1833,-22.9167,73.6,68,75,11.5,CV,broken clouds
353,Hit,33.6416,42.8251,75.87,17,16,8.75,IQ,few clouds
354,Saint-Denis,48.9167,2.3333,47.79,64,100,19.57,FR,overcast clouds
355,Mundo Nuevo,18.7,-95.5,84.65,67,1,12.93,MX,clear sky
356,Hovd,48.0056,91.6419,43.74,35,100,4.88,MN,overcast clouds
357,Swakopmund,-22.6833,14.5333,61.65,89,0,5.99,NA,clear sky
358,Karatuzskoye,53.6072,92.8667,34.45,100,100,2.1,RU,light snow
359,Trincomalee,8.5711,81.2335,80.76,78,1,5.95,LK,clear sky
360,Vrangel,42.7297,133.0839,39.38,90,9,5.66,RU,clear sky
361,Ipixuna,-1.7625,-48.8043,82.11,83,95,3.51,BR,moderate rain
362,Vila,42.0304,-8.1588,45.48,64,87,5.93,PT,overcast clouds
363,Mar Del Plata,-38.0023,-57.5575,71.62,36,0,13.8,AR,clear sky
364,Oriximina,-1.7656,-55.8661,75.22,95,100,2.51,BR,light rain
365,Nuristan,35.3,70.8333,29.21,44,0,10.36,AF,clear sky
366,Umarkot,25.3616,69.7362,83.35,30,57,12.93,PK,broken clouds
367,Cascais,38.6979,-9.4215,61.47,36,0,15.99,PT,clear sky
368,Xiangfan,32.0422,112.1448,60.1,68,100,6.22,CN,overcast clouds
369,Okato,-39.2,173.8833,60.91,90,100,9.01,NZ,overcast clouds
370,Talnakh,69.4865,88.3972,9.21,90,87,8.25,RU,overcast clouds
371,Lyngseidet,69.5763,20.2189,21.2,90,48,6.93,NO,scattered clouds
372,Tukums,56.9669,23.1553,38.55,95,100,16.31,LV,overcast clouds
373,Provideniya,64.3833,-173.3,-0.78,78,1,10.71,RU,clear sky
374,Cooma,-36.2333,149.1333,37.17,100,4,0.0,AU,clear sky
375,Ciudad Guayana,8.3533,-62.6528,93.65,37,85,7.18,VE,overcast clouds
376,Kushmurun,52.4503,64.6311,38.39,97,100,10.29,KZ,overcast clouds
377,Udachnyy,66.4167,112.4,0.45,84,100,4.29,RU,overcast clouds
378,Revuca,48.6835,20.1173,39.29,88,57,4.0,SK,broken clouds
379,Iquique,-20.2208,-70.1431,70.59,71,20,7.56,CL,few clouds
380,Abu Dhabi,24.4667,54.3667,75.96,90,0,4.61,AE,clear sky
381,Coihaique,-45.5752,-72.0662,56.01,67,75,4.61,CL,light intensity shower rain
382,Bakel,14.905,-12.4568,93.18,15,12,8.63,SN,few clouds
383,Aksarka,66.5606,67.7975,23.94,98,100,4.09,RU,overcast clouds
384,Linaon,9.9499,122.4483,81.41,79,56,14.56,PH,light rain
385,Sao Francisco Do Sul,-26.2433,-48.6381,78.71,83,75,3.44,BR,thunderstorm with light rain
386,Jampur,29.6441,70.5954,85.15,7,100,6.31,PK,overcast clouds
387,Bull Savanna,17.8868,-77.5902,83.19,61,8,15.43,JM,clear sky
388,Mulchen,-37.7167,-72.2333,70.79,29,7,9.42,CL,clear sky
389,Rognan,67.0953,15.3878,26.74,65,100,5.59,NO,overcast clouds
390,Nuuk,64.1835,-51.7216,34.88,80,100,5.01,GL,overcast clouds
391,Sinjai,-5.1241,120.253,73.78,92,98,3.58,ID,overcast clouds
392,Poum,-20.2333,164.0167,81.3,84,100,25.88,NC,moderate rain
393,San Cristobal,7.7669,-72.225,80.78,48,100,8.52,VE,overcast clouds
394,Clyde River,70.4692,-68.5914,14.23,92,75,4.61,CA,snow
395,Castanos,26.7833,-101.4167,88.34,32,0,9.22,MX,clear sky
396,Kavieng,-2.5744,150.7967,81.61,79,100,11.21,PG,moderate rain
397,Skjervoy,70.0311,20.9714,21.2,68,91,8.86,NO,overcast clouds
398,North Branch,45.5113,-92.9802,43.92,75,73,4.79,US,broken clouds
399,Luwuk,-0.9516,122.7875,77.29,85,100,3.18,ID,overcast clouds
400,Touros,-5.1989,-35.4608,83.61,66,21,15.14,BR,few clouds
401,Yeppoon,-23.1333,150.7333,69.58,82,18,8.5,AU,few clouds
402,Kvitok,56.0724,98.4813,23.41,70,78,7.34,RU,broken clouds
403,Balkanabat,39.5108,54.3671,73.22,29,13,11.07,TM,few clouds
404,Tarakan,3.3,117.6333,76.5,94,75,5.75,ID,light rain
405,Sakakah,29.9697,40.2064,81.97,13,4,10.45,SA,clear sky
406,Naryan-Mar,67.6713,53.087,1.45,100,93,6.62,RU,overcast clouds
407,Monrovia,6.3005,-10.7969,83.97,77,99,9.75,LR,overcast clouds
408,Mosna,46.0833,24.4,37.65,69,1,3.27,RO,clear sky
409,Kahului,20.8947,-156.47,76.96,78,100,13.0,US,overcast clouds
410,Pionerskiy,54.9508,20.2275,39.04,76,100,38.63,RU,light rain
411,Azangaro,-14.9167,-70.2167,58.95,49,29,9.86,PE,light rain
412,Mattru,7.6244,-11.8332,80.26,58,86,7.52,SL,overcast clouds
413,Oranjemund,-28.55,16.4333,60.37,89,0,1.23,NA,clear sky
414,Port Pirie,-33.1833,138.0167,51.89,41,0,5.23,AU,clear sky
415,Trairi,-3.2778,-39.2689,81.88,82,100,9.37,BR,overcast clouds
416,Puerto Baquerizo Moreno,-0.9,-89.6,81.59,78,75,13.8,EC,broken clouds
417,Shubarshi,48.5872,57.1869,47.97,86,100,10.67,KZ,overcast clouds
418,Fare,-16.7,-151.0167,82.89,72,100,17.2,PF,overcast clouds
419,Leopold,-38.1833,144.4667,52.21,96,100,6.91,AU,overcast clouds
420,Kikwit,-5.041,18.8162,75.63,82,100,2.82,CD,light rain
421,Powell River,49.8496,-124.5361,46.33,76,75,11.5,CA,broken clouds
422,Hirara,24.8,125.2833,68.47,60,10,11.41,JP,clear sky
423,Bayan,46.0833,127.4,52.56,48,100,26.19,CN,overcast clouds
424,Kurilsk,45.2333,147.8833,37.06,82,28,7.54,RU,scattered clouds
425,Grafton,42.207,-71.6856,56.84,37,63,5.99,US,broken clouds
426,Oda,35.1833,132.5,43.25,51,0,4.5,JP,clear sky
427,Canico,32.6333,-16.85,58.71,77,40,17.27,PT,scattered clouds
428,Flinders,-34.5833,150.8552,60.26,81,0,3.0,AU,clear sky
429,Inhambane,-23.865,35.3833,75.18,78,0,5.99,MZ,clear sky
430,Anadyr,64.75,177.4833,-12.5,77,0,13.42,RU,clear sky
431,Fairlie,55.756,-4.8556,51.62,90,100,22.39,GB,light rain
432,Luancheng,37.8792,114.6517,48.36,69,19,1.83,CN,few clouds
433,Ucluelet,48.9329,-125.5528,44.1,85,100,5.99,CA,overcast clouds
434,Castlemaine,-37.0667,144.2167,50.05,90,13,4.85,AU,few clouds
435,Yumen,40.2833,97.2,46.81,20,0,2.55,CN,clear sky
436,Gigmoto,13.7796,124.39,79.66,88,100,14.65,PH,light rain
437,Richards Bay,-28.783,32.0377,75.92,65,100,10.13,ZA,overcast clouds
438,Pella,59.7775,30.8181,38.55,72,100,12.53,RU,overcast clouds
439,Martil,35.6166,-5.2752,53.56,82,100,28.77,MA,overcast clouds
440,Avera,33.194,-82.5271,75.54,38,76,5.26,US,broken clouds
441,Yulara,-25.2406,130.9889,62.44,27,0,4.61,AU,clear sky
442,Vilhena,-12.7406,-60.1458,82.62,74,75,6.91,BR,thunderstorm
443,Alto Araguaia,-17.3147,-53.2153,84.2,49,2,5.84,BR,clear sky
444,Marfino,55.7028,37.3822,33.94,51,0,4.47,RU,clear sky
445,Sabha,27.0377,14.4283,86.76,5,0,9.28,LY,clear sky
446,Garoua Boulai,5.8833,14.55,65.14,83,99,3.62,CM,overcast clouds
447,Carutapera,-1.195,-46.02,81.82,78,100,5.17,BR,overcast clouds
448,Talcahuano,-36.7167,-73.1167,60.6,61,6,14.56,CL,clear sky
449,Novorzhev,57.0294,29.3338,34.21,97,100,13.76,RU,light snow
450,Ocean City,39.2776,-74.5746,57.18,39,100,5.99,US,overcast clouds
451,Angra Dos Reis,-23.0067,-44.3181,80.31,84,5,3.24,BR,clear sky
452,Shubarkuduk,49.1447,56.4872,47.44,78,100,9.64,KZ,overcast clouds
453,High Prairie,55.4334,-116.4858,39.78,64,100,6.24,CA,overcast clouds
454,Sao Joao Da Barra,-21.6403,-41.0511,84.29,75,17,11.36,BR,few clouds
455,Isabela,6.7085,121.9711,80.65,84,87,3.09,PH,overcast clouds
456,Gambela,8.25,34.5833,79.09,64,63,1.66,ET,broken clouds
457,North Bay,46.3168,-79.4663,46.42,53,75,3.44,CA,broken clouds
458,Bac Lieu,9.285,105.7244,78.55,81,64,5.35,VN,broken clouds
459,Newport,51.5877,-2.9984,56.12,84,100,11.68,GB,overcast clouds
460,Akureyri,65.6835,-18.0878,28.33,69,100,19.57,IS,overcast clouds
461,Krasnoselkup,65.7,82.4667,26.65,95,100,23.15,RU,light snow
462,Rovaniemi,66.5,25.7167,17.01,79,0,11.5,FI,clear sky
463,Sikonge,-5.6333,32.7667,68.45,82,100,2.59,TZ,light rain
464,Bontang,0.1333,117.5,77.36,88,100,3.15,ID,light rain
465,Ushtobe,45.2514,77.9838,58.57,39,100,6.78,KZ,overcast clouds
466,Balikpapan,-1.2675,116.8289,76.19,100,20,2.3,ID,moderate rain
467,Sesheke,-17.4759,24.2968,69.19,91,100,4.76,ZM,light rain
468,Severo-Kurilsk,50.6789,156.125,33.46,83,1,9.53,RU,clear sky
469,Isangel,-19.55,169.2667,78.98,85,99,6.42,VU,overcast clouds
470,Byumba,-1.5763,30.0675,61.0,85,28,3.15,RW,scattered clouds
471,Yondo,7.0062,-73.9097,84.69,70,75,4.61,CO,broken clouds
472,Shenjiamen,29.9576,122.298,54.12,70,100,10.42,CN,overcast clouds
473,Dharchula,29.85,80.5333,62.35,26,11,8.57,IN,few clouds
474,Cockburn Town,21.4612,-71.1419,82.36,69,75,16.11,TC,broken clouds
475,Gornopravdinsk,60.05,69.9,37.6,100,100,5.12,RU,overcast clouds
476,Makakilo City,21.3469,-158.0858,75.0,66,100,16.46,US,overcast clouds
477,North Bend,43.4065,-124.2243,52.92,92,100,14.97,US,overcast clouds
478,Kamaishi,39.2667,141.8833,45.43,94,100,0.94,JP,overcast clouds
479,Presidente Venceslau,-21.8761,-51.8439,85.95,53,90,2.75,BR,overcast clouds
480,Roald,62.5833,6.1333,39.76,60,40,10.36,NO,scattered clouds
481,Matara,5.9485,80.5353,77.07,86,78,0.76,LK,broken clouds
482,Srednekolymsk,67.45,153.6833,-16.44,100,100,2.86,RU,overcast clouds
483,Vieques,18.425,-65.8329,86.85,69,19,15.66,PR,few clouds
484,Solnechnyy,50.7214,136.6319,29.55,87,100,2.44,RU,snow
485,Mormugao,15.4,73.8,83.46,79,20,5.75,IN,few clouds
486,Makokou,0.5738,12.8642,71.96,96,29,3.56,GA,light rain
487,Singaraja,-8.112,115.0882,77.83,81,63,4.9,ID,broken clouds
488,Mauganj,24.6833,81.8833,84.96,7,0,3.6,IN,clear sky
489,Padang,-0.9492,100.3543,73.45,78,100,4.72,ID,overcast clouds
490,Kamenka,51.3223,42.7678,31.44,88,37,9.04,RU,scattered clouds
491,Sur,22.5667,59.5289,81.48,57,5,12.21,OM,clear sky
492,Mehamn,71.0357,27.8492,20.48,75,97,9.06,NO,overcast clouds
493,Vao,-22.6667,167.4833,79.0,84,100,17.18,NC,overcast clouds
494,Ust-Kulom,61.6864,53.6902,18.09,97,100,4.34,RU,overcast clouds
495,Arman,59.7,150.1667,17.02,83,100,10.63,RU,overcast clouds
496,Mackay,-21.15,149.2,70.68,94,100,5.75,AU,overcast clouds
497,Shaowu,27.3409,117.4831,54.27,78,2,0.2,CN,clear sky
498,Redcar,54.6166,-1.06,54.54,54,100,11.01,GB,overcast clouds
499,Odweyne,9.4092,45.064,77.54,38,35,8.19,SO,scattered clouds
500,Alugan,12.2188,125.4808,80.01,87,98,14.45,PH,overcast clouds
501,Narsaq,60.9167,-46.05,41.95,71,100,1.81,GL,overcast clouds
502,Hasaki,35.7333,140.8333,48.6,91,100,33.13,JP,overcast clouds
503,Bodden Town,19.2833,-81.25,87.8,84,40,12.66,KY,scattered clouds
504,Oktyabrskoye,43.0645,44.7417,39.34,75,0,4.47,RU,clear sky
505,Vitim,59.4511,112.5578,13.1,96,100,4.41,RU,overcast clouds
506,Xingyi,24.1877,102.817,54.88,80,48,2.15,CN,scattered clouds
507,Constitucion,-35.3333,-72.4167,65.39,48,0,17.47,CL,clear sky
508,Shahr-E Kord,32.3256,50.8644,51.57,24,0,4.61,IR,clear sky
509,Guaira,-20.3183,-48.3106,87.28,44,77,3.0,BR,broken clouds
510,Capaci,38.1711,13.2393,55.26,69,0,12.66,IT,clear sky
511,Biu,10.6129,12.1946,89.64,13,67,2.44,NG,broken clouds
512,Takoradi,4.8845,-1.7554,82.38,80,97,11.79,GH,overcast clouds
513,Orotukan,62.2667,151.7,-10.44,100,74,2.8,RU,broken clouds
514,Kulachi,31.9286,70.4592,80.17,11,4,3.65,PK,clear sky
515,Pangnirtung,66.1451,-65.7125,15.8,79,75,10.36,CA,light snow
516,Mocuba,-16.8392,36.9856,72.21,95,11,3.02,MZ,few clouds
517,Cuauhtemoc,28.4167,-106.8667,70.88,10,0,22.5,MX,clear sky
518,Maragogi,-9.0122,-35.2225,81.36,73,18,8.03,BR,few clouds
519,Quatre Cocos,-20.2078,57.7625,79.09,82,100,11.68,MU,light rain
520,Saint George,37.1041,-113.5841,74.62,27,32,3.0,US,scattered clouds
521,Marsh Harbour,26.5412,-77.0636,75.29,74,38,11.88,BS,scattered clouds
522,Barra Patuca,15.8,-84.2833,86.27,60,3,13.53,HN,clear sky
523,Dongli,23.5656,116.8194,57.18,82,20,4.47,CN,few clouds
524,Amontada,-3.3617,-39.8317,81.01,89,100,5.95,BR,overcast clouds
525,Loandjili,-4.7561,11.8578,79.2,87,99,6.93,CG,overcast clouds
526,Zyryanovsk,49.7386,84.2719,32.9,98,96,0.58,KZ,overcast clouds
527,Bartica,6.4,-58.6167,82.72,90,98,4.21,GY,overcast clouds
528,Marzuq,14.4,46.4667,70.75,38,1,6.13,YE,clear sky
529,Tatawin,32.9297,10.4518,60.87,79,100,11.45,TN,overcast clouds
530,Shakawe,-18.3667,21.85,67.77,87,6,4.9,BW,clear sky
531,Martapura,-3.4167,114.85,73.49,100,72,2.3,ID,broken clouds
532,Mongo,12.1844,18.693,95.95,12,80,3.91,TD,broken clouds
533,Cayenne,4.9333,-52.3333,82.09,1,75,12.66,GF,broken clouds
534,Leningradskiy,69.3833,178.4167,-12.41,98,99,4.38,RU,overcast clouds
535,Avanigadda,16.0215,80.9181,80.2,80,97,9.64,IN,overcast clouds
536,Caceres,39.522,-6.3748,50.07,52,100,14.36,ES,overcast clouds
537,Nouakchott,18.0858,-15.9785,69.73,87,4,13.87,MR,clear sky
538,Toora-Khem,52.4675,96.11,34.65,99,100,1.72,RU,overcast clouds
539,Rio Grande,-32.035,-52.0986,75.31,82,80,12.33,BR,broken clouds
540,Kochi,9.9399,76.2602,80.58,84,18,3.49,IN,few clouds
541,Oistins,13.0667,-59.5333,84.29,58,20,17.27,BB,few clouds
542,Morant Bay,17.8815,-76.4093,87.71,66,21,10.87,JM,few clouds
543,Caraballeda,10.6112,-66.8522,93.36,61,40,3.44,VE,scattered clouds
544,Hyeres,43.1167,6.1167,53.42,67,0,0.0,FR,clear sky
545,Yarmouth,41.7057,-70.2286,55.65,48,55,5.84,US,broken clouds
546,Kaeo,-35.1,173.7833,61.32,96,100,4.38,NZ,overcast clouds
547,Santa Maria Del Oro,25.9333,-105.3667,83.19,8,2,20.18,MX,clear sky
548,Talara,-4.5772,-81.2719,88.56,55,0,10.36,PE,clear sky
549,Ancud,-41.8697,-73.8203,56.23,86,100,11.1,CL,light rain
550,Naples,40.8333,14.25,54.21,74,0,6.91,IT,clear sky
551,Kincardine,56.0667,-3.7167,52.84,82,100,7.74,GB,overcast clouds
552,Vardo,70.3705,31.1107,28.38,64,75,12.66,NO,broken clouds
553,Dasoguz,41.8363,59.9666,73.35,27,0,11.5,TM,clear sky
554,Tecoanapa,16.5167,-98.75,83.97,53,0,10.96,MX,clear sky
555,Paamiut,61.994,-49.6678,34.12,94,100,14.5,GL,overcast clouds
556,Port Macquarie,-31.4333,152.9167,59.9,84,0,4.92,AU,clear sky
557,Idar,49.7167,7.3,40.48,96,100,17.94,DE,overcast clouds
558,Katherine,-14.4667,132.2667,80.92,74,0,5.75,AU,clear sky
559,Pitea,65.3172,21.4794,24.89,89,73,7.72,SE,broken clouds
560,Egvekinot,66.3167,-179.1667,-12.68,86,12,18.79,RU,few clouds
561,Feicheng,35.2606,117.9675,49.89,70,100,5.12,CN,overcast clouds
562,Awjilah,29.1081,21.2869,87.57,6,0,7.18,LY,clear sky
563,Kudahuvadhoo,2.6708,72.8944,83.8,60,30,2.75,MV,scattered clouds
564,Tahoua,14.8888,5.2692,100.38,7,0,5.75,NE,clear sky
565,Lucera,41.5082,15.3351,42.24,93,100,1.54,IT,overcast clouds
566,Villacarrillo,38.1156,-3.0848,40.35,71,100,7.72,ES,overcast clouds
567,Sinnamary,5.3833,-52.95,80.26,79,55,12.91,GF,light rain
568,Nachingwea,-10.3833,38.7667,71.56,94,100,3.2,TZ,overcast clouds
569,Shingu,33.7333,135.9833,40.8,69,0,7.58,JP,clear sky
570,Samana,19.2056,-69.3369,89.82,66,40,9.22,DO,scattered clouds
571,Zhigansk,66.7697,123.3711,-3.21,95,80,14.0,RU,broken clouds
572,Nabire,-3.3667,135.4833,75.63,79,100,3.51,ID,overcast clouds
573,Divinopolis,-20.1389,-44.8839,79.34,69,91,0.58,BR,overcast clouds
574,Vanimo,-2.6741,141.3028,76.98,89,100,4.85,PG,heavy intensity rain
575,Oksfjord,70.2396,22.3479,26.78,90,94,5.86,NO,overcast clouds
576,Da Lat,11.9465,108.4419,59.72,96,99,4.18,VN,overcast clouds
577,Shu,43.5983,73.7614,58.3,50,4,5.97,KZ,clear sky
578,Hofn,64.2539,-15.2082,30.22,74,100,6.91,IS,overcast clouds
579,Tame,6.461,-71.73,81.7,67,100,2.37,CO,overcast clouds
580,Tsiroanomandidy,-18.7667,46.0333,67.26,79,0,0.49,MG,clear sky
581,Riviere-Au-Renard,48.9957,-64.3971,37.69,77,100,19.17,CA,overcast clouds
582,Sapa,5.1544,120.3241,79.3,82,96,2.37,PH,overcast clouds
583,Biak,-0.9131,122.8766,76.17,81,100,3.13,ID,overcast clouds
584,Bitkine,11.9801,18.2138,96.31,12,94,2.06,TD,overcast clouds
585,Buckeye,33.3703,-112.5838,84.29,26,0,8.05,US,clear sky
586,Alice Springs,-23.7,133.8833,54.95,47,0,0.0,AU,clear sky
587,Dinghai,26.2847,119.7936,54.52,70,1,10.29,CN,clear sky
588,Phalodi,27.1333,72.3667,84.69,6,53,9.4,IN,broken clouds
589,Xuddur,4.1213,43.8894,85.46,34,11,13.18,SO,few clouds
590,Jiuquan,39.7432,98.5174,48.56,15,0,5.06,CN,clear sky
591,Pak Phanang,8.3511,100.202,79.29,83,100,10.98,TH,overcast clouds
592,Sao Luiz Gonzaga,-28.4083,-54.9608,75.58,76,82,6.38,BR,broken clouds
593,Lambarene,-0.7001,10.2406,76.17,84,20,1.54,GA,few clouds
594,Sembakung,3.8167,117.25,73.33,99,100,3.85,ID,overcast clouds
595,Torbat-E Jam,35.244,60.6225,73.31,14,0,1.03,IR,clear sky
596,Betioky,-23.7167,44.3833,77.49,61,62,3.2,MG,broken clouds
597,Rancho Palos Verdes,33.7445,-118.387,72.99,77,19,5.01,US,few clouds
598,Tambovka,50.0969,128.0489,29.19,89,100,11.79,RU,snow
599,Raudeberg,61.9875,5.1352,32.86,74,100,22.01,NO,overcast clouds
600,Kanadey,53.1679,47.5264,31.44,85,100,12.15,RU,overcast clouds
601,Cochrane,51.1834,-114.4687,53.38,30,75,12.66,CA,broken clouds
602,Aldan,58.6031,125.3894,6.75,98,100,3.24,RU,light snow
603,Ardakan,32.31,54.0175,78.53,10,100,4.43,IR,overcast clouds
604,Mildura,-34.2,142.15,53.56,66,0,0.0,AU,clear sky
605,Topolobampo,25.6,-109.05,74.8,48,12,11.79,MX,few clouds
606,Napasar,27.9667,73.55,82.29,7,88,5.57,IN,overcast clouds
607,Varberg,57.1056,12.2508,41.05,91,100,17.96,SE,overcast clouds
608,Bambous Virieux,-20.3428,57.7575,79.21,83,75,9.22,MU,broken clouds
609,Manzhouli,49.6,117.4333,20.08,62,100,11.03,CN,overcast clouds
610,Victor Harbor,-35.5667,138.6167,54.27,88,2,4.54,AU,clear sky
611,Fort Nelson,58.8053,-122.7002,33.39,51,75,9.22,CA,broken clouds
612,Wolomin,52.3401,21.2421,44.08,63,100,21.07,PL,overcast clouds
613,Lumeje,-11.55,20.7833,69.66,72,95,3.78,AO,overcast clouds
614,Chapais,49.7834,-74.8492,33.58,69,84,6.24,CA,broken clouds
615,Waingapu,-9.6567,120.2641,77.43,81,12,4.54,ID,few clouds
616,Srivardhan,18.0333,73.0167,79.99,79,54,2.37,IN,broken clouds
617,Dudinka,69.4058,86.1778,9.63,81,99,13.11,RU,overcast clouds
618,Glomfjord,66.8167,13.9667,17.51,86,82,6.73,NO,broken clouds
619,Dalmatovo,56.26,62.9362,33.4,100,100,3.09,RU,overcast clouds
620,Port-Gentil,-0.7193,8.7815,80.96,80,18,9.89,GA,few clouds
621,La Ronge,55.1001,-105.2842,43.05,36,40,16.11,CA,scattered clouds
622,Sorland,67.667,12.6934,31.86,45,12,19.35,NO,few clouds
623,Yerofey Pavlovich,53.9667,121.9667,11.12,85,100,4.21,RU,overcast clouds
624,Viransehir,37.2353,39.7631,60.49,46,100,7.78,TR,overcast clouds
625,Ayagoz,47.9714,80.4392,41.38,65,12,5.84,KZ,few clouds
626,Oussouye,12.485,-16.5469,93.38,56,7,15.73,SN,clear sky
627,Launceston,-41.45,147.1667,56.84,67,95,6.91,AU,overcast clouds
628,Rabo De Peixe,37.8,-25.5833,60.31,48,40,5.75,PT,scattered clouds
629,Calama,-22.4667,-68.9333,74.37,8,0,17.29,CL,clear sky
630,Colares,38.7992,-9.4469,61.29,36,0,15.99,PT,clear sky
631,Gaogou,34.0175,119.1886,47.95,74,100,7.14,CN,overcast clouds
632,La Maddalena,41.2142,9.4083,51.85,70,100,8.48,IT,overcast clouds
633,Igboho,8.8333,3.75,88.7,40,100,9.26,NG,overcast clouds
634,Oranjestad,12.524,-70.027,84.15,70,20,26.46,AW,few clouds
635,Moose Factory,51.2585,-80.6094,24.8,63,75,10.36,CA,broken clouds
636,Road Town,18.4167,-64.6167,84.24,65,20,10.36,VG,few clouds
637,Tutoia,-2.7619,-42.2744,80.28,85,98,9.91,BR,overcast clouds
638,Vesoul,47.5833,5.8333,45.41,71,100,7.16,FR,overcast clouds
639,Helong,42.5397,128.9972,40.23,60,97,6.82,CN,overcast clouds
640,Tucuman,-26.8241,-65.2226,66.2,72,100,5.75,AR,overcast clouds
641,Rock Springs,41.5875,-109.2029,54.05,21,100,15.99,US,overcast clouds
642,Constantine,36.365,6.6147,53.01,82,40,10.36,DZ,scattered clouds
643,Sayat,38.7839,63.8803,75.07,16,0,9.06,TM,clear sky
644,Nizhnevartovsk,60.9344,76.5531,39.22,87,100,7.0,RU,light rain
645,Kushiro,42.975,144.3747,35.64,89,0,5.77,JP,clear sky
646,Caucaia,-3.7361,-38.6531,82.35,78,75,11.5,BR,broken clouds
647,Santa Lucia,27.9117,-15.5407,59.76,55,75,19.57,ES,broken clouds
648,Mayo,38.8876,-76.5119,58.1,41,100,6.91,US,overcast clouds
649,Coquimbo,-29.9533,-71.3436,66.45,67,5,7.83,CL,clear sky
650,Durango,24.8333,-104.8333,80.19,9,84,21.0,MX,broken clouds
651,Moche,-8.1711,-79.0092,66.38,88,40,8.05,PE,drizzle
652,Porto Torres,40.835,8.3972,53.78,67,100,13.98,IT,overcast clouds
653,Tabas,33.5959,56.9244,81.82,9,22,3.96,IR,few clouds
654,Burnie,-41.0667,145.9167,54.21,78,100,6.69,AU,overcast clouds
655,Muisne,0.6,-80.0333,80.44,75,12,8.52,EC,few clouds
656,Goedereede,51.8175,3.9806,50.99,87,100,11.01,NL,overcast clouds
657,General Bravo,25.8,-99.1667,91.18,38,5,9.95,MX,clear sky
658,Thinadhoo,0.5333,72.9333,83.19,66,19,2.59,MV,few clouds
659,Luau,-10.7073,22.2247,64.6,97,100,4.43,AO,moderate rain
660,Taltal,-25.4,-70.4833,69.78,61,22,7.47,CL,few clouds
661,Sobolevo,54.4299,31.8996,29.44,83,40,11.14,RU,scattered clouds
662,Shieli,44.1667,66.75,68.95,35,0,10.38,KZ,clear sky
663,Nanakuli,21.3906,-158.1547,76.44,63,100,14.94,US,overcast clouds
664,Jesenice,46.4306,14.0669,41.4,95,17,4.74,SI,few clouds
665,Akonolinga,3.7667,12.25,73.51,74,45,2.91,CM,scattered clouds
666,Henties Bay,-22.116,14.2845,62.44,76,0,9.15,NA,clear sky
667,Euclid,41.5931,-81.5268,41.27,89,100,12.66,US,moderate rain
668,Rorvik,64.8621,11.2373,30.31,64,20,5.75,NO,few clouds
669,Williston,48.147,-103.618,60.04,37,0,8.01,US,clear sky
670,Shangzhi,45.2167,127.9667,51.93,43,18,24.34,CN,few clouds
671,Bainbridge,47.6262,-122.5212,51.76,72,14,18.01,US,light rain
672,Beeville,28.4008,-97.7483,86.29,54,100,11.5,US,overcast clouds
673,Fayaoue,-20.65,166.5333,81.75,80,100,17.47,NC,moderate rain
674,Mount Isa,-20.7333,139.5,73.17,17,0,9.22,AU,clear sky
675,Kanashevo,55.2169,62.0634,34.36,89,100,6.22,RU,overcast clouds
676,Dillingen,49.35,6.7333,44.38,65,100,14.85,DE,light rain
677,Pomabamba,-8.8333,-77.4667,60.75,58,100,5.48,PE,light rain
678,Felipe Carrillo Puerto,19.5833,-88.05,93.87,38,5,8.25,MX,clear sky
679,Tayu,-6.5397,111.0518,76.51,88,98,7.81,ID,overcast clouds
680,Husavik,66.0449,-17.3389,23.58,88,100,9.57,IS,light snow
681,Gouyave,12.1646,-61.7296,83.17,70,20,19.57,GD,few clouds
682,Panalingaan,8.7842,117.4231,76.57,85,100,2.08,PH,overcast clouds
683,Okha,53.5739,142.9478,22.6,86,63,5.39,RU,broken clouds
684,Jalalpur Pirwala,29.5069,71.2192,84.13,7,100,3.62,PK,overcast clouds
685,Aljezur,37.3191,-8.8033,50.77,87,100,9.4,PT,light rain
686,Bihac,44.8169,15.8708,39.6,76,2,4.72,BA,clear sky
687,Berdigestyakh,62.0989,126.6992,16.34,95,100,7.54,RU,overcast clouds
688,Disna,55.568,28.1971,34.86,81,100,16.46,BY,overcast clouds
689,Cheremukhovo,60.3484,59.9851,23.09,97,100,3.53,RU,overcast clouds
690,Lasa,46.6166,10.7002,28.27,87,24,3.09,IT,few clouds
691,Port Moresby,-9.4431,147.1797,75.88,87,88,3.15,PG,overcast clouds
692,Manadhoo,5.7667,73.3833,83.43,69,63,2.37,MV,broken clouds
693,Loa Janan,-0.583,117.095,72.82,99,100,1.86,ID,overcast clouds
694,Pangody,65.85,74.4859,32.9,100,100,11.12,RU,light snow
